Date,Open,High,Low,Close,Volume,Tomorrow,Target
1980-12-12 00:00:00-05:00,0.09859660267829895,0.0990252597695856,0.09859660267829895,0.09859660267829895,469033600,0.09345278143882751,0
1980-12-15 00:00:00-05:00,0.09388143863924236,0.09388143863924236,0.09345278143882751,0.09345278143882751,175884800,0.08659356832504272,0
1980-12-16 00:00:00-05:00,0.08702221991706076,0.08702221991706076,0.08659356832504272,0.08659356832504272,105728000,0.08873680979013443,1
1980-12-17 00:00:00-05:00,0.08873680979013443,0.08916546697069413,0.08873680979013443,0.08873680979013443,86441600,0.09130952507257462,1
1980-12-18 00:00:00-05:00,0.09130952507257462,0.09173817660798893,0.09130952507257462,0.09130952507257462,73449600,0.09688201546669006,1
1980-12-19 00:00:00-05:00,0.09688201546669006,0.09731067268941399,0.09688201546669006,0.09688201546669006,48630400,0.10159724950790405,1
1980-12-22 00:00:00-05:00,0.10159724950790405,0.1020266737983305,0.10159724950790405,0.10159724950790405,37363200,0.10588452219963074,1
1980-12-23 00:00:00-05:00,0.10588452219963074,0.10631317940348693,0.10588452219963074,0.10588452219963074,46950400,0.11145706474781036,1
1980-12-24 00:00:00-05:00,0.11145706474781036,0.11188572207950241,0.11145706474781036,0.11145706474781036,48003200,0.12174549698829651,1
1980-12-26 00:00:00-05:00,0.12174549698829651,0.12217415417214617,0.12174549698829651,0.12174549698829651,55574400,0.12346011400222778,1
1980-12-29 00:00:00-05:00,0.1234601140022278,0.12388877118512462,0.1234601140022278,0.12346011400222778,93161600,0.12045954167842865,0
1980-12-30 00:00:00-05:00,0.12088818743230295,0.12088818743230295,0.12045954167842865,0.12045954167842865,68880000,0.1170303001999855,0
1980-12-31 00:00:00-05:00,0.1174589573761174,0.1174589573761174,0.11703030019998552,0.1170303001999855,35750400,0.11831622570753098,1
1981-01-02 00:00:00-05:00,0.11831622570753098,0.11917353980927446,0.11831622570753098,0.11831622570753098,21660800,0.11574436724185944,0
1981-01-05 00:00:00-05:00,0.11617301307140257,0.11617301307140257,0.11574436724185944,0.11574436724185944,35728000,0.11059975624084473,0
1981-01-06 00:00:00-05:00,0.11102841359639755,0.11102841359639755,0.11059975624084474,0.11059975624084473,45158400,0.10588452219963074,0
1981-01-07 00:00:00-05:00,0.10631317940348693,0.10631317940348693,0.10588452219963074,0.10588452219963074,55686400,0.10374124348163605,0
1981-01-08 00:00:00-05:00,0.10416988917402756,0.10416988917402756,0.10374124348163605,0.10374124348163605,39827200,0.10931376367807388,1
1981-01-09 00:00:00-05:00,0.10931376367807388,0.1097424209083665,0.10931376367807388,0.10931376367807388,21504000,0.10845641791820526,0
1981-01-12 00:00:00-05:00,0.10931372059386071,0.10931372059386071,0.10845641791820526,0.10845641791820526,23699200,0.10459858179092407,0
1981-01-13 00:00:00-05:00,0.10502723907574195,0.10502723907574195,0.10459858179092407,0.10459858179092407,23049600,0.10502719134092331,1
1981-01-14 00:00:00-05:00,0.10502719134092331,0.10545584843091671,0.10502719134092331,0.10502719134092331,14291200,0.10717044770717621,1
1981-01-15 00:00:00-05:00,0.10717044770717621,0.10802775029904539,0.10717044770717621,0.10717044770717621,14067200,0.10631316155195236,0
1981-01-16 00:00:00-05:00,0.10674181868383074,0.10674181868383074,0.10631316155195236,0.10631316155195236,13395200,0.11274290829896927,1
1981-01-19 00:00:00-05:00,0.11274290829896927,0.11317156518583053,0.11274290829896927,0.11274290829896927,41574400,0.10931376367807388,0
1981-01-20 00:00:00-05:00,0.1097424209083665,0.1097424209083665,0.10931376367807388,0.10931376367807388,30083200,0.11145706474781036,1
1981-01-21 00:00:00-05:00,0.11145706474781036,0.1123143679641538,0.11145706474781036,0.11145706474781036,15904000,0.11274290829896927,1
1981-01-22 00:00:00-05:00,0.11274290829896927,0.1136002220726918,0.11274290829896927,0.11274290829896927,35548800,0.11231433600187302,0
1981-01-23 00:00:00-05:00,0.1127429932115783,0.11317165042128359,0.11231433600187302,0.11231433600187302,11222400,0.11059975624084473,0
1981-01-26 00:00:00-05:00,0.11102841359639755,0.11102841359639755,0.11059975624084474,0.11059975624084473,24640000,0.10974246263504028,0
1981-01-27 00:00:00-05:00,0.11059976597455451,0.11059976597455451,0.10974246263504028,0.10974246263504028,23699200,0.10631316155195236,0
1981-01-28 00:00:00-05:00,0.10674181868383074,0.10674181868383074,0.10631316155195236,0.10631316155195236,28156800,0.10245528817176819,0
1981-01-29 00:00:00-05:00,0.10288394537859036,0.10288394537859036,0.10245528817176819,0.10245528817176819,43904000,0.09688201546669006,0
1981-01-30 00:00:00-05:00,0.0977393299121379,0.0977393299121379,0.09688201546669006,0.09688201546669006,46188800,0.09130952507257462,0
