Date,Open,High,Low,Close,Volume,Tomorrow,Target
1986-03-13 00:00:00-05:00,0.05427670702084718,0.062258647701653354,0.05427670702084718,0.05959759280085564,1031788800,0.06172594428062439,1
1986-03-14 00:00:00-05:00,0.05959759006627846,0.06279073339856275,0.05959759006627846,0.06172594428062439,308160000,0.06279075145721436,1
1986-03-17 00:00:00-05:00,0.061725962033042016,0.06332284016382982,0.061725962033042016,0.06279075145721436,133171200,0.06119390204548836,0
1986-03-18 00:00:00-05:00,0.06279078092571135,0.06332286988204279,0.060661813089156906,0.06119390204548836,67766400,0.06012967228889465,0
1986-03-19 00:00:00-05:00,0.06119384928402189,0.06172593778158551,0.05959758379133104,0.06012967228889465,47894400,0.058533426374197006,0
1986-03-20 00:00:00-05:00,0.060129692400799635,0.060129692400799635,0.0580013376986628,0.058533426374197006,58435200,0.056937165558338165,0
1986-03-21 00:00:00-05:00,0.05853343173102699,0.059597609179486206,0.05587298810987895,0.056937165558338165,59990400,0.05534088611602783,0
1986-03-24 00:00:00-05:00,0.05693715190596451,0.05693715190596451,0.05480879751938227,0.05534088611602783,65289600,0.056405071169137955,1
1986-03-25 00:00:00-05:00,0.05534089382755802,0.056405071169137955,0.05480880515676805,0.056405071169137955,32083200,0.058001354336738586,1
1986-03-26 00:00:00-05:00,0.05640508785223626,0.058533443164906024,0.055872999024068816,0.058001354336738586,22752000,0.05906550958752632,1
1986-03-27 00:00:00-05:00,0.05800133233486989,0.05906550958752632,0.05800133233486989,0.05906550958752632,16848000,0.058533426374197006,0
1986-03-31 00:00:00-05:00,0.05906551504973122,0.05906551504973122,0.05746924902312859,0.058533426374197006,12873600,0.058001354336738586,0
1986-04-01 00:00:00-05:00,0.058533443164906024,0.058533443164906024,0.058001354336738586,0.058001354336738586,11088000,0.058533426374197006,1
1986-04-02 00:00:00-05:00,0.0580013376986628,0.05959760372526542,0.0580013376986628,0.058533426374197006,27014400,0.05906550958752632,1
1986-04-03 00:00:00-05:00,0.05906550958752632,0.06066177546651096,0.05906550958752632,0.05906550958752632,23040000,0.05906550958752632,0
1986-04-04 00:00:00-05:00,0.05906550958752632,0.05959759821385453,0.05906550958752632,0.05906550958752632,26582400,0.058001354336738586,0
1986-04-07 00:00:00-05:00,0.05906553199307347,0.05959762082124091,0.0569371766804037,0.058001354336738586,16560000,0.058533426374197006,1
1986-04-08 00:00:00-05:00,0.0580013376986628,0.05959760372526542,0.0580013376986628,0.058533426374197006,10252800,0.05959759280085564,1
1986-04-09 00:00:00-05:00,0.058533415644853946,0.06012968137885648,0.058533415644853946,0.05959759280085564,12153600,0.06012967228889465,1
1986-04-10 00:00:00-05:00,0.05959758379133104,0.060661760786458276,0.0585334067962038,0.06012967228889465,13881600,0.06119390204548836,1
1986-04-11 00:00:00-05:00,0.060661813089156906,0.062258691969379894,0.060661813089156906,0.06119390204548836,17222400,0.06172594428062439,1
1986-04-14 00:00:00-05:00,0.06119385572703791,0.06225864484497628,0.06119385572703791,0.06172594428062439,12153600,0.06172594428062439,0
1986-04-15 00:00:00-05:00,0.06172594428062439,0.06172594428062439,0.05959759006627846,0.06172594428062439,9302400,0.06385493278503418,1
1986-04-16 00:00:00-05:00,0.061725965817115855,0.06438702152426903,0.06119387707788101,0.06385493278503418,31910400,0.06438702344894409,1
1986-04-17 00:00:00-05:00,0.0638549346938039,0.06438702344894409,0.0638549346938039,0.06438702344894409,22003200,0.06225864216685295,0
1986-04-18 00:00:00-05:00,0.0643869962896454,0.0643869962896454,0.06172594162541575,0.06225864216685295,21628800,0.06225864216685295,0
1986-04-21 00:00:00-05:00,0.06225864216685295,0.06279073069755106,0.060661764564019525,0.06225864216685295,22924800,0.06119390204548836,0
1986-04-22 00:00:00-05:00,0.062258691969379894,0.062258691969379894,0.06119390204548836,0.06119390204548836,15552000,0.06145991384983063,1
1986-04-23 00:00:00-05:00,0.06119387178683921,0.06172596048006776,0.06066178309361066,0.06145991384983063,15609600,0.06757955998182297,1
1986-04-24 00:00:00-05:00,0.06145992464068774,0.06864373755512358,0.061193882530985844,0.06757955998182297,62352000,0.07183686643838882,1
1986-04-25 00:00:00-05:00,0.06811163374261327,0.07476335640298644,0.06811163374261327,0.07183686643838882,85795200,0.07236895710229874,1
1986-04-28 00:00:00-04:00,0.07183686841836509,0.07290104578623238,0.07130416772351611,0.07236895710229874,28886400,0.07023998349905014,0
1986-04-29 00:00:00-04:00,0.07236895003787727,0.07236895003787727,0.06970789486705725,0.07023998349905014,30326400,0.06864374876022339,0
1986-04-30 00:00:00-04:00,0.07024001538074176,0.07077210425424788,0.06704748213970503,0.06864374876022339,30902400,0.06757955998182297,0
1986-05-01 00:00:00-04:00,0.06864373755512358,0.06864373755512358,0.06651538240852237,0.06757955998182297,54345600,0.06757955998182297,0
1986-05-02 00:00:00-04:00,0.06757955998182297,0.06864373755512358,0.06704747119517267,0.06757955998182297,20246400,0.06704746186733246,0
1986-05-05 00:00:00-04:00,0.06757955057995702,0.06757955057995702,0.06704746186733246,0.06704746186733246,3254400,0.06757955998182297,1
1986-05-06 00:00:00-04:00,0.06757955998182297,0.06864373755512358,0.06757955998182297,0.06757955998182297,9734400,0.06757955998182297,0
1986-05-07 00:00:00-04:00,0.06757955998182297,0.06811164876847328,0.06651538240852237,0.06757955998182297,5155200,0.06811162084341049,1
1986-05-08 00:00:00-04:00,0.06757953227491102,0.06811162084341049,0.06704744370641155,0.06811162084341049,3542400,0.06757955998182297,0
1986-05-09 00:00:00-04:00,0.06811164876847328,0.06811164876847328,0.06757955998182297,0.06757955998182297,6076800,0.06811162084341049,1
1986-05-12 00:00:00-04:00,0.06757953227491102,0.06970788654890892,0.06757953227491102,0.06811162084341049,10483200,0.06864374876022339,1
1986-05-13 00:00:00-04:00,0.06811165988671727,0.06917583763372952,0.06811165988671727,0.06864374876022339,3830400,0.06811162084341049,0
1986-05-14 00:00:00-04:00,0.06864370941190998,0.06864370941190998,0.06811162084341049,0.06811162084341049,9302400,0.06811162084341049,0
1986-05-15 00:00:00-04:00,0.06811162084341049,0.06917579798040945,0.06811162084341049,0.06811162084341049,3801600,0.06864374876022339,1
1986-05-16 00:00:00-04:00,0.06811165988671727,0.07024001538074176,0.06811165988671727,0.06864374876022339,11952000,0.06757955998182297,0
1986-05-19 00:00:00-04:00,0.06864373755512358,0.06864373755512358,0.06704747119517267,0.06757955998182297,11001600,0.06704746186733246,0
1986-05-20 00:00:00-04:00,0.06757955057995702,0.06757955057995702,0.0665153731547079,0.06704746186733246,61977600,0.06598325818777084,0
1986-05-21 00:00:00-04:00,0.0670474351895908,0.06757952369050078,0.06598325818777084,0.06598325818777084,8092800,0.06598325818777084,0
1986-05-22 00:00:00-04:00,0.06598325818777084,0.06651534668868082,0.06598325818777084,0.06598325818777084,4406400,0.06598325818777084,0
1986-05-23 00:00:00-04:00,0.06598325818777084,0.0670474351895908,0.06598325818777084,0.06598325818777084,4089600,0.06811162084341049,1
1986-05-27 00:00:00-04:00,0.0659832665694126,0.06811162084341049,0.0659832665694126,0.06811162084341049,13881600,0.07023998349905014,1
1986-05-28 00:00:00-04:00,0.0681116289710786,0.07023998349905014,0.0681116289710786,0.07023998349905014,15523200,0.07183686643838882,1
1986-05-29 00:00:00-04:00,0.07023998841968589,0.07290104377692513,0.06970789975041773,0.07183686643838882,45676800,0.07449732720851898,1
1986-05-30 00:00:00-04:00,0.07236897203365651,0.07556150479595021,0.07236897203365651,0.07449732720851898,27072000,0.07236895710229874,0
1986-06-02 00:00:00-04:00,0.07449731183803332,0.07449731183803332,0.07236895710229874,0.07236895710229874,19728000,0.07236895710229874,0
1986-06-03 00:00:00-04:00,0.07236895710229874,0.07236895710229874,0.07130416772351611,0.07236895710229874,5011200,0.07183686643838882,0
1986-06-04 00:00:00-04:00,0.07236895510765698,0.07290104377692513,0.07130416575822221,0.07183686643838882,4723200,0.07290107011795044,1
1986-06-05 00:00:00-04:00,0.07183689239489945,0.07290107011795044,0.07130419152225434,0.07290107011795044,13708800,0.07290107011795044,0
1986-06-06 00:00:00-04:00,0.07290107011795044,0.07290107011795044,0.07183689239489945,0.07290107011795044,3427200,0.06970789283514023,0
1986-06-09 00:00:00-04:00,0.0729010365448761,0.0729010365448761,0.06970789283514023,0.06970789283514023,12672000,0.06970789283514023,0
1986-06-10 00:00:00-04:00,0.06970789283514023,0.06970789283514023,0.06864371560217418,0.06970789283514023,3427200,0.06970789283514023,0
1986-06-11 00:00:00-04:00,0.06970789283514023,0.06970789283514023,0.06864371560217418,0.06970789283514023,2304000,0.06704746186733246,0
1986-06-12 00:00:00-04:00,0.06970790543045524,0.06970790543045524,0.0665153731547079,0.06704746186733246,13708800,0.06704746186733246,0
1986-06-13 00:00:00-04:00,0.06704746186733246,0.06757955057995702,0.0665153731547079,0.06704746186733246,7891200,0.06651535630226135,0
1986-06-16 00:00:00-04:00,0.06704744488007501,0.06757953345788868,0.06598326772444768,0.06651535630226135,9590400,0.06757955998182297,1
1986-06-17 00:00:00-04:00,0.06704747119517267,0.06864373755512358,0.06704747119517267,0.06757955998182297,13075200,0.06704746186733246,0
1986-06-18 00:00:00-04:00,0.06757955057995702,0.06757955057995702,0.06598328444208335,0.06704746186733246,4348800,0.06651535630226135,0
1986-06-19 00:00:00-04:00,0.06704744488007501,0.06757953345788868,0.06598326772444768,0.06651535630226135,8467200,0.0667814239859581,1
1986-06-20 00:00:00-04:00,0.06651537732932533,0.06704746607534467,0.06651537732932533,0.0667814239859581,3801600,0.06757955998182297,1
1986-06-23 00:00:00-04:00,0.06678142908547077,0.06757955998182297,0.06545120483522175,0.06757955998182297,46195200,0.06704746186733246,0
1986-06-24 00:00:00-04:00,0.06757955057995702,0.06811163929258157,0.0665153731547079,0.06704746186733246,14572800,0.06598325818777084,0
1986-06-25 00:00:00-04:00,0.0670474351895908,0.06757952369050078,0.06598325818777084,0.06598325818777084,15235200,0.06385493278503418,0
