Date,Open,High,Low,Close,Volume,Tomorrow,Target
1980-03-17 00:00:00-05:00,0.0,1.0723692207906959,1.0491409976251327,1.0530122518539429,62775,1.0607551336288452,1
1980-03-18 00:00:00-05:00,0.0,1.0684979424101853,1.0530124245321932,1.0607551336288452,64125,1.0762403011322021,1
1980-03-19 00:00:00-05:00,0.0,1.0801117541048482,1.0684975945562214,1.0762403011322021,40500,1.0684983730316162,0
1980-03-20 00:00:00-05:00,0.0,1.0762410852487014,1.064627116607802,1.0684983730316162,18900,1.091726541519165,1
1980-03-21 00:00:00-05:00,0.0,1.091726541519165,1.068498404190544,1.091726541519165,97200,1.0646270513534546,0
1980-03-24 00:00:00-05:00,0.0,1.0839837310250073,1.0646270513534546,1.0646270513534546,90450,1.0607551336288452,0
1980-03-25 00:00:00-05:00,0.0,1.0684979424101853,1.0568838787652073,1.0607551336288452,72225,1.0684983730316162,1
1980-03-26 00:00:00-05:00,0.0,1.0762410852487014,1.0530128489127175,1.0684983730316162,31725,1.0607551336288452,0
1980-03-27 00:00:00-05:00,0.0,1.0646266875465475,1.0297842972422373,1.0607551336288452,62100,1.0491414070129395,0
1980-03-28 00:00:00-05:00,0.0,1.0607553736006252,1.0297845302075683,1.0491414070129395,84375,1.0801117420196533,1
1980-03-31 00:00:00-05:00,0.0,1.0839829955796731,1.060754776426972,1.0801117420196533,55350,1.0684983730316162,0
1980-04-01 00:00:00-05:00,0.0,1.0994693215846854,1.0607555611298027,1.0684983730316162,126225,1.1072120666503906,1
1980-04-02 00:00:00-05:00,0.0,1.1072120666503906,1.0762411171784796,1.1072120666503906,58725,1.1497961282730103,1
1980-04-03 00:00:00-05:00,0.0,1.1614102859591537,1.1304391655678914,1.1497961282730103,311175,1.1575391292572021,1
1980-04-07 00:00:00-05:00,0.0,1.1768960969063307,1.145924968604658,1.1575391292572021,115425,1.1381831169128418,0
1980-04-08 00:00:00-05:00,0.0,1.1497972862962453,1.1381831169128418,1.1381831169128418,218025,1.122696876525879,0
1980-04-09 00:00:00-05:00,0.0,1.1304395847311857,1.099468751909959,1.122696876525879,181575,1.1459256410598755,1
1980-04-10 00:00:00-05:00,0.0,1.1536685522848416,1.122697405808596,1.1459256410598755,191700,1.1459256410598755,0
1980-04-11 00:00:00-05:00,0.0,1.1691540756806025,1.1420543848168399,1.1459256410598755,112050,1.1420536041259766,0
1980-04-14 00:00:00-05:00,0.0,1.1459248577226808,1.134310897563257,1.1420536041259766,18900,1.1149544715881348,0
1980-04-15 00:00:00-05:00,0.0,1.134311446735851,1.1149544715881348,1.1149544715881348,63450,1.1343109607696533,1
1980-04-16 00:00:00-05:00,0.0,1.1343109607696533,1.1226967009090898,1.1343109607696533,30375,1.1149544715881348,0
1980-04-17 00:00:00-05:00,0.0,1.1265686367398238,1.1110832161171769,1.1149544715881348,43875,1.1072120666503906,0
1980-04-18 00:00:00-05:00,0.0,1.1265689474521092,1.1072120666503906,1.1072120666503906,27675,1.0801117420196533,0
1980-04-21 00:00:00-05:00,0.0,1.1033399611723544,1.0684975826009755,1.0801117420196533,83700,1.1149544715881348,1
